ID,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category,food_waste_kg,env_score,ops_score,human_score,env_score_norm,ops_score_norm,human_score_norm,cluster
162,370,14,30.498672935202503,64.63498384611678,0,0,41.551615444565385,0,3,61.37539154422557,0.09450711097853312,0.6131996658312447,0.4642857142857143,0.09536536107904477,0.6196943972835314,0.4642857142857143,0
163,279,12,21.060248412016737,41.3423714836519,2,0,19.567887152469066,2,1,40.34801251669088,0.4235494824121995,0.4352548036758563,0.9642857142857142,0.42792321318767995,0.4388794567062818,0.9642857142857142,0
165,217,9,18.658044214725088,41.16138000033994,3,0,13.754076492581785,0,3,19.25607904544409,0.8154346227605909,0.12949039264828738,0.42857142857142855,0.8239952448221377,0.12818336162988114,0.42857142857142855,1
168,435,11,10.008312653012236,40.90435144256778,6,0,41.793052023701875,1,2,49.07073747178846,0.2929149001457595,0.2752715121136174,0.5,0.2958929342289285,0.27631578947368424,0.5,0
169,488,18,15.919607732784634,66.3302859969526,2,0,42.64389008424066,2,3,62.424468036902056,0.7894161322300632,0.42857142857142855,0.2857142857142857,0.7976987733730634,0.432088285229202,0.2857142857142857,1
170,122,10,32.45654068231765,74.17202550364573,2,0,14.96827724508976,1,3,23.32765332887262,0.8207912760335654,0.3738512949039265,0.5357142857142857,0.8294091284480957,0.37648556876061123,0.5357142857142857,1
171,363,12,23.165594931723987,33.56829413203685,1,0,15.916021973322133,1,0,35.18432837748322,0.9206597867886817,0.3638262322472849,0.6428571428571428,0.9303446319375148,0.36629881154499155,0.6428571428571428,1
173,214,13,34.09555688705878,67.18407428598536,0,1,46.30283973920989,0,3,60.76397451235442,0.6957355481068174,0.4640768588137009,0.7142857142857143,0.7030173081727995,0.46816638370118846,0.7142857142857143,1
174,348,13,30.857584148869183,78.59161124163518,3,0,41.678244530411305,1,2,50.075053698052706,0.4753019091696764,0.5522138680033417,0.0,0.48022856161100785,0.5577249575551783,0.0,2
176,203,16,34.83342343396571,81.1534669140932,5,0,37.857805398980446,1,3,44.895883892313115,0.7160232735523531,0.25146198830409355,0.5357142857142857,0.7235217871824191,0.25212224108658743,0.5357142857142857,1
179,323,11,32.092741741518815,60.70088319489071,5,0,45.62437045840289,2,0,56.33180623621088,0.5325958095150134,0.29490392648287383,0.5357142857142857,0.5381345885909179,0.29626485568760613,0.5357142857142857,1
180,495,5,21.265491418243947,59.89416002995638,4,0,38.18344749403758,0,0,50.38993640104335,0.14864456438073487,0.17878028404344193,0.46428571428571425,0.15008121771362729,0.17826825127334464,0.46428571428571425,2
181,135,13,22.483345874465456,85.83640829079222,4,0,19.43260360069809,1,2,25.41370454316269,0.08402162875753427,0.4782790309106098,0.35714285714285715,0.08476785222161291,0.482597623089983,0.35714285714285715,2
182,320,13,16.38533711713049,78.28518731938169,2,0,44.528713837023275,1,0,47.17767974628638,0.5579628895853775,0.34920634920634913,0.25,0.5637726899263525,0.3514431239388794,0.25,2
183,314,18,14.665714445931094,36.38062357534648,0,0,11.210696915902329,0,2,29.955870306642534,0.562151993681304,0.34001670843776105,0.0,0.5680065503083175,0.34210526315789475,0.0,2
184,473,8,14.040495282146786,30.12111106489403,3,0,20.177010322440186,1,0,43.03745323751748,0.4307258201339111,0.44277360066833743,0.7142857142857142,0.43517622272666484,0.44651952461799654,0.7142857142857142,0
185,252,12,29.129771613894615,51.207644432806944,4,0,18.6273450040434,0,1,31.511384000261916,0.6880376661262197,0.355889724310777,0.32142857142857145,0.695237182208781,0.3582342954159593,0.32142857142857145,1
186,108,5,27.011415658983132,56.71476673708729,6,0,25.58493751414497,0,2,21.392611155856553,0.39046448681308377,0.5388471177944862,0.2857142857142857,0.3944847383021327,0.5441426146010186,0.2857142857142857,2
188,364,18,17.459360774749815,63.551088409759586,4,0,18.30492676722286,1,3,29.331969141049157,0.7729782509469537,0.2447786131996658,0.17857142857142855,0.7810852701670494,0.2453310696095076,0.17857142857142855,1
189,127,7,22.05890953878979,83.4888009374104,6,0,35.40295893192095,1,0,36.07175708613143,0.4035948055112786,0.08771929824561402,1.0,0.4077553410052068,0.0857385398981324,1.0,0
190,479,6,24.523301331569943,42.03906104422568,4,0,12.40792309564272,1,0,38.4445478919622,0.32897899049038376,0.5087719298245613,0.6785714285714286,0.33234233243562067,0.5135823429541595,0.6785714285714286,0
191,260,10,29.720174546768607,75.55492398365057,2,0,21.410180430545147,0,3,29.899846054099815,0.3979425566882748,0.25563909774436094,0.6785714285714286,0.4020427036935691,0.2563667232597624,0.6785714285714286,0
192,205,19,28.645925300774103,33.86947627495005,0,0,20.178627641036886,2,1,38.083695122693605,0.8967961169747279,0.08187134502923976,0.8214285714285714,0.9062260032570199,0.0797962648556876,0.8214285714285714,1
193,443,17,21.03022942812617,42.93179212747991,4,0,19.32368426115563,1,0,39.7642639312095,0.4375040931097329,0.45279866332497914,0.17857142857142855,0.4420269146057189,0.45670628183361633,0.17857142857142855,2
194,406,10,19.295838230968116,55.28664249475485,0,0,28.56036107884351,2,2,44.615759364510275,0.7731490165263348,0.2447786131996658,0.5714285714285714,0.7812578602017177,0.2453310696095076,0.5714285714285714,1
195,198,14,29.887759292410077,89.98282824935484,0,0,48.07386335836556,2,3,55.700980384120285,0.5018760535063301,0.4239766081871345,0.46428571428571425,0.5070866234579272,0.4274193548387097,0.46428571428571425,1
196,376,10,19.51049260581994,59.51586600634374,4,0,26.28623765043593,0,2,45.76870445397509,0.3647654385227403,0.15121136173767752,0.35714285714285715,0.3685111220063492,0.15025466893039047,0.35714285714285715,2
197,393,14,27.63463985280509,80.50340170468056,0,0,7.113784599416291,1,2,43.23185833057781,0.22334421937182647,0.6240601503759399,0.6428571428571428,0.2255789619976079,0.6307300509337861,0.6428571428571428,0
198,275,18,26.06439922367974,51.736085225915474,5,0,10.87270518368479,0,2,27.32213577356579,0.06923633604264906,0.7059314954051796,0.9642857142857142,0.06982459379979924,0.7139219015280136,0.9642857142857142,0
200,148,8,14.928853164321934,61.63357085038801,2,0,10.476288802700251,1,2,33.34149368820972,0.5544860558079732,0.21428571428571427,0.2142857142857143,0.560258709741629,0.21434634974533104,0.2142857142857143,2
201,448,16,10.09246361181792,56.13032726388956,6,0,29.89003869762672,1,1,53.203374581001675,0.6190904905865142,0.5764411027568922,0.5357142857142857,0.6255533767264104,0.5823429541595925,0.5357142857142857,1
202,147,18,12.94109970398313,30.948791773977725,6,1,12.639164062677192,2,1,38.05111009222554,0.1766550859812834,0.485797827903091,0.8928571428571428,0.17839100304411273,0.49023769100169773,0.8928571428571428,0
204,290,11,17.38195723050775,78.55099026834186,1,0,39.770194465767496,0,2,42.26575192171533,0.5492147286314919,0.35505430242272346,0.2857142857142857,0.5549310638340992,0.35738539898132426,0.2857142857142857,2
205,391,13,16.460790507295453,88.46233432075545,6,0,39.55864901278242,1,1,47.672536798906854,0.3937318557162595,0.6633249791144528,0.5,0.39778701569501773,0.6706281833616298,0.5,0
206,349,16,11.999134858982549,46.03515778761572,5,0,7.840845914358491,2,1,35.78733656258153,0.6121734617033212,0.8107769423558896,0.5,0.6185624464752535,0.8204584040747027,0.5,1
209,259,6,25.813513330657653,57.996467081832954,4,0,11.433239492033849,1,1,20.954838339054188,0.3168842703162887,0.3454469507101086,1.0,0.32011839256603186,0.3476230899830221,1.0,0
210,495,12,15.29388376663696,64.23897743285609,6,0,46.88708337455513,1,2,60.22181226454092,0.5556822542526005,0.07059314954051796,0.5,0.5614676883412777,0.06833616298811544,0.5,1
211,472,5,23.54260384741204,70.9001689440972,3,1,48.95574677724138,2,2,74.21989443342866,0.541053084109693,0.1871345029239766,0.49999999999999994,0.5466822205011947,0.18675721561969438,0.49999999999999994,1
212,216,16,16.091417901596664,46.13808189572316,3,0,18.02484027356937,1,1,38.7566175538503,0.4660810883240957,0.47326649958228906,0.07142857142857145,0.4709092257402991,0.4775042444821732,0.07142857142857145,2
213,314,19,18.52725061185551,47.39820713661654,3,0,37.675006670508665,2,0,47.78017238355224,0.687420520342009,0.23141186299081032,0.5,0.6946134428540565,0.231748726655348,0.5,1
214,118,12,21.253110810493993,69.5468258681716,1,0,24.739137511072467,1,0,22.847056406590973,0.020231895821213625,0.6390977443609022,0.5,0.02029659133367322,0.6460101867572154,0.5,0
215,191,19,31.70135806330732,43.106590972998426,2,0,31.936779833210185,0,1,38.55908133960595,0.6072550660076576,0.3847117794486215,0.035714285714285726,0.6135915027598785,0.38752122241086584,0.035714285714285726,2
216,467,7,16.326460820019612,70.46093874140814,3,0,13.321413386021495,0,1,41.04812759604783,0.7622627787895777,0.3162071846282372,0.42857142857142855,0.7702553141663668,0.31791171477079794,0.42857142857142855,1
217,111,12,26.084129497794606,73.90348419385278,4,0,18.56583767564603,1,3,17.1589022243211,0.4971807002767217,0.5321637426900585,0.25,0.5023411051888774,0.5373514431239389,0.25,2
218,466,12,10.030795879160648,31.958740652740115,6,0,26.00276421955777,1,1,50.49974022207544,0.36415866008372405,0.06641604010025062,0.25,0.3678978607612826,0.06409168081494057,0.25,2
219,361,6,29.674253372941656,55.822484981447595,3,0,45.20321280895942,0,0,53.18131418805862,0.6234774755956447,0.7426900584795323,0.6428571428571428,0.6299872321764322,0.7512733446519525,0.6428571428571428,1
220,146,17,24.511875167916862,86.57902900896255,5,0,17.316430595526693,0,3,30.276006387000947,0.5045549223934895,0.16750208855472012,0.7142857142857142,0.5097941133149713,0.1668081494057725,0.7142857142857142,0
221,338,5,21.956382364398095,60.88101702728633,6,0,31.64996296991482,1,2,35.13677188361807,0.3527600352509191,0.41645781119465325,0.5,0.3563774532986408,0.4197792869269949,0.5,0
222,113,12,15.243823692092034,60.81666279265947,1,0,43.73005198049983,0,1,30.167843198721684,0.6668615960710842,0.2589807852965747,0.25,0.6738348675374087,0.25976230899830216,0.25,1
223,191,9,34.35411571570039,46.70636449502607,6,1,35.71936722698895,2,1,55.45372001762165,0.3264873620958701,0.43065998329156224,0.2857142857142857,0.32982408354408116,0.4342105263157895,0.2857142857142857,2
224,234,18,21.11048631878004,63.76270194134035,1,0,38.51315275231445,1,1,53.38694800837361,0.5567049397087487,0.18003341687552213,0.7857142857142857,0.5625013001439082,0.1795415959252971,0.7857142857142857,0
226,266,12,23.94533063777675,38.89067569379673,5,0,42.16734136003632,1,2,49.84778399141293,0.35429264152391915,0.20384294068504594,0.5,0.3579264338996996,0.20373514431239387,0.5,0
227,410,5,34.041643398870335,52.63881968437941,0,0,9.387846160874386,1,0,27.074924688144137,0.7117285992687394,0.33709273182957394,0.39285714285714285,0.7191812287034554,0.33913412563667233,0.39285714285714285,1
228,416,13,20.771552288450835,43.24472930716691,3,0,21.274119267847,0,1,40.849461197581064,0.5062542519942691,0.42940685045948207,0.7857142857142857,0.5115115985117791,0.43293718166383705,0.7857142857142857,0
229,116,13,21.97958073609,67.95264659794967,3,0,31.464213692245114,2,1,34.63613749773884,0.29180084073399704,0.560985797827903,0.9642857142857142,0.2947669722335694,0.5666383701188454,0.9642857142857142,0
230,211,12,12.727740794143743,65.58087002163586,2,0,23.40883168856943,1,0,21.98692898753428,0.8228378286689955,0.3007518796992481,0.6071428571428572,0.8314775464019916,0.30220713073005095,0.6071428571428572,1
231,437,16,31.94727897603319,62.959348764190445,1,0,47.23991659820175,0,2,64.24751648968683,0.393431556269815,0.2184628237259816,0.32142857142857145,0.39748350785660813,0.21859083191850592,0.32142857142857145,2
233,215,13,14.614628238425825,79.31559815639578,0,1,37.5382236222351,2,0,49.325797035214485,0.577975831791308,0.3746867167919799,0.9642857142857142,0.5839994499189336,0.37733446519524616,0.9642857142857142,0
234,439,18,14.35483341445634,54.25438377865255,5,0,13.85995422990576,2,1,31.35051086313817,0.09865860146147803,0.3007518796992481,0.32142857142857145,0.099561205985104,0.30220713073005095,0.32142857142857145,2
235,460,15,28.954625276913433,83.33324544021778,0,0,46.98304814877023,1,1,65.15092726040436,0.2785441691531186,0.3450292397660819,0.5357142857142857,0.28136866669669336,0.34719864176570464,0.5357142857142857,0
236,162,14,26.424596439112328,37.901606308322314,3,0,37.87216148670347,0,3,39.83027396080455,0.5637108365257926,0.6040100250626567,0.07142857142857145,0.5695820477917549,0.6103565365025466,0.07142857142857145,2
237,349,18,30.733310128532093,49.81456676018432,3,0,7.52729044564909,2,2,34.596902201315764,0.46317834005382924,0.3195488721804511,0.9642857142857142,0.4679754645782766,0.3213073005093378,0.9642857142857142,0
238,194,7,13.080566354304151,34.141772453270974,4,0,8.031959218486659,1,0,10.819047907328834,0.8295389505165196,0.19674185463659147,0.5714285714285714,0.838250262871974,0.1965195246179966,0.5714285714285714,1
239,247,13,13.766902692746935,54.0565057483828,4,0,48.54842711751721,1,2,50.448209572698985,0.8112278210562939,0.15455304928989136,0.39285714285714285,0.8197434977509859,0.15365025466893034,0.39285714285714285,1
240,291,7,18.45657763330871,77.1161286909609,2,1,26.70233000366946,0,1,40.29201360142895,0.8991906755673539,0.30492898913951544,0.9642857142857142,0.9086461452552745,0.3064516129032258,0.9642857142857142,1
242,416,18,14.848846681694372,73.6049534500918,1,0,43.414454702350035,2,1,64.14145442984353,0.504944987819171,0.3157894736842105,0.6428571428571428,0.5101883461901516,0.3174872665534805,0.6428571428571428,0
243,136,14,30.771929783542635,79.8413106312046,3,0,21.74540968587644,1,2,24.740885543984433,0.44225846491182613,0.2531328320802005,0.25,0.44683208200024316,0.2538200339558574,0.25,2
244,285,16,32.638119808241846,73.2393087169868,0,0,19.09699144612747,0,2,42.91870707320186,0.6424937158880769,0.47159565580618207,0.6071428571428572,0.6492066415165688,0.4758064516129032,0.6071428571428572,1
245,465,18,33.06557645219474,82.76046121059169,0,0,27.37642489658951,2,1,54.10106472550138,0.32287724848194244,0.4966583124477861,0.8571428571428572,0.32617539956431,0.5012733446519524,0.8571428571428572,0
246,212,16,31.660966688191134,38.87904884195009,4,0,5.4985348667439355,1,2,22.75067208176768,0.9090895378851821,0.4778613199665831,0.7142857142857143,0.918650766776791,0.48217317487266553,0.7142857142857143,1
247,403,12,19.357419178494816,60.44678196718453,0,0,41.47106977469597,0,3,44.24663631666861,0.42936013790340033,0.0835421888053467,0.8214285714285714,0.43379594958049605,0.08149405772495755,0.8214285714285714,0
250,332,15,32.06148601140249,54.400444199914986,5,0,29.166859163388843,1,2,34.68493313822266,0.6910925479795613,0.543859649122807,0.7142857142857143,0.6983247023453714,0.5492359932088285,0.7142857142857143,1
251,362,15,14.059547366558022,58.67270688133455,5,0,35.92830031621329,2,0,48.03801685609985,0.7516663835026053,0.5530492898913951,0.6428571428571428,0.7595457072504684,0.5585738539898132,0.6428571428571428,1
252,273,11,33.0074295304852,84.08298579851609,6,0,34.85131403066066,2,2,50.764192485014505,0.5330158352862386,0.2071846282372598,0.8928571428571428,0.5385591019072434,0.20713073005093377,0.8928571428571428,0
253,200,14,16.77868591250462,64.99599106878273,0,0,6.150640959038061,2,2,22.093610708457952,0.6186201107305134,0.2222222222222222,0.5357142857142857,0.6250779713434951,0.22241086587436332,0.5357142857142857,1
254,403,12,25.015238563655902,79.00541580717169,2,0,34.35237999045726,0,2,54.04547988922963,0.4802367245177097,0.2581453634085213,0.8928571428571428,0.4852161004059181,0.25891341256366723,0.8928571428571428,0
255,352,11,30.62826669165288,63.60550184660373,6,0,40.60779316235076,2,0,51.046792548270275,0.19327061324769979,0.3546365914786967,0.5,0.19518405019878848,0.35696095076400675,0.5,0
256,230,9,26.759636458860307,79.99902428838075,2,1,30.125854177885113,2,2,39.159722788101426,0.11497282126954139,0.529657477025898,0.5,0.116049726519887,0.5348047538200339,0.5,0
257,215,16,25.12384806726352,57.68673071323876,2,0,39.601402005702575,2,3,47.74392062284833,0.5953056014262239,0.14035087719298245,0.5,0.6015143703901621,0.1392190152801358,0.5,1
258,366,13,24.13874912303601,70.26331703159487,0,0,28.911057428871285,1,3,49.18095765616919,0.5024279863272516,0.2113617376775271,0.35714285714285715,0.5076444531156523,0.2113752122241086,0.35714285714285715,2
260,276,16,16.646278416357838,71.3999842385366,2,0,6.696397621168376,2,2,25.75948013693901,0.5484407478333501,0.4164578111946533,0.8928571428571428,0.5541488138439782,0.41977928692699495,0.8928571428571428,0
261,192,5,14.42217862859636,42.29887257160898,5,0,15.552476495334218,2,2,26.549289822112016,0.7507528853392385,0.2531328320802005,0.75,0.7586224492949936,0.2538200339558574,0.75,1
262,335,12,14.159439673306808,33.545633404695195,6,0,30.768928390201307,1,2,40.60486015932328,0.6382057203174226,0.5467836257309941,0.6785714285714286,0.6448728331057709,0.5522071307300509,0.6785714285714286,1
263,135,12,21.75456481741663,73.10575378912412,2,0,40.3666374294011,1,0,40.60640321489917,0.5135739926446854,0.5446950710108605,0.6071428571428572,0.5189095430928631,0.5500848896434635,0.6071428571428572,0
265,353,8,12.262042382176269,84.41656853009003,0,0,24.53234792364305,1,2,43.94120836090968,0.7105429188616565,0.06683375104427736,0.32142857142857145,0.7179828805158078,0.06451612903225805,0.32142857142857145,1
267,133,16,29.6781650650401,48.7717896513078,1,1,31.27636801675109,2,2,45.616610997591025,0.5330256163009223,0.3959899749373434,0.4642857142857143,0.5385689874220495,0.3989813242784381,0.4642857142857143,1
268,137,19,32.85591289878675,65.48440556534928,4,0,13.223802469434617,1,2,21.1194770153186,0.6801423263972769,0.11027568922305764,0.0,0.6872574888626475,0.10865874363327672,0.0,2
269,289,17,31.616509803510443,54.93853120115434,1,1,44.89261369888561,1,0,51.957958707646426,0.32650909339503675,0.4256474519632414,0.75,0.3298460470199184,0.4291171477079796,0.75,0
270,353,8,17.843192279852403,72.56297802524345,6,0,31.21828907181645,2,3,39.05359318769423,0.5506159853827715,0.19465329991645777,0.32142857142857145,0.5563472915783494,0.19439728353140912,0.32142857142857145,2
271,180,7,31.434002302312464,64.03024679516314,0,0,11.10597430065257,1,2,26.918810911007085,0.7153877963511547,0.21888053467000831,0.42857142857142855,0.7228795205582949,0.2190152801358234,0.42857142857142855,1
272,175,11,12.642336997656852,87.18120127073395,6,0,42.79989922719545,1,0,41.755480088143145,0.23110974126356165,0.6282372598162071,0.25,0.2334274505359257,0.6349745331069608,0.25,2
273,232,5,31.172968202214,61.00739634768949,0,0,41.591644482559325,0,1,40.68199037157513,0.710059582077553,0.3467000835421888,0.17857142857142855,0.7174943797732858,0.34889643463497455,0.17857142857142855,1
276,277,19,12.603433948007186,62.54826020775936,5,0,26.932299875241927,1,0,44.94964880301493,0.7824677985874273,0.3721804511278195,0.39285714285714285,0.7906762039031767,0.3747877758913412,0.39285714285714285,1
277,200,7,26.303081138260943,57.00740167091593,2,0,6.161422678843178,1,2,15.029167728376477,0.589495215903826,0.8078529657477026,0.0,0.595641906850489,0.8174872665534805,0.0,2
278,229,10,26.734760036484033,75.71440920794493,2,0,31.514657645653497,1,0,45.30635157983909,0.7101760410796926,0.3817878028404344,0.6071428571428572,0.7176120830205651,0.3845500848896435,0.6071428571428572,1
279,453,5,9.783393172948031,57.79036300508051,0,1,48.43443373455808,1,3,71.75227074576247,0.5010910023919852,0.391812865497076,0.5357142857142857,0.5062931848766147,0.39473684210526316,0.5357142857142857,0
281,249,10,24.89376820472392,79.42668540606991,4,0,28.553323328036235,0,2,32.188218295096945,0.6608041939004938,0.37761069340016706,0.25,0.6677127482296957,0.38030560271646857,0.25,1
282,213,9,24.553705744499307,88.89919943114687,5,0,33.10987884276726,1,3,45.4967963911774,0.3353390463827204,0.6219715956558062,0.32142857142857145,0.3387703390100649,0.6286078098471986,0.32142857142857145,2
283,402,5,27.171524941875727,59.61005952926449,4,1,38.829685445734015,0,2,65.84575689369433,0.6905928495087493,0.6077694235588972,0.5714285714285714,0.697819665108279,0.614176570458404,0.5714285714285714,1
284,424,15,31.605404441854223,63.58130669027639,2,0,9.10132877501049,1,1,33.79925610780536,0.555972140777956,0.43316624895572264,0.5,0.5617606720072031,0.43675721561969444,0.5,1
285,436,13,18.85590601111936,68.67547048454063,2,0,8.28516168048323,1,2,44.12403296360917,0.45805564203907684,0.5279866332497911,0.5357142857142857,0.4627980357828162,0.5331069609507639,0.5357142857142857,0
287,153,12,28.110566815352925,65.92849778300948,6,0,39.67012494832954,0,1,39.6657079268582,0.9121759548901109,0.18045112781954886,0.35714285714285715,0.9217701589857595,0.17996604414261458,0.35714285714285715,1
288,379,7,25.18266120656678,33.88121361090789,1,1,12.472363466669137,1,1,33.99897622608657,0.4749661975828836,0.4644945697577276,0.6785714285714286,0.47988926328980575,0.4685908319185059,0.6785714285714286,0
290,495,14,34.78971022175685,53.71235557859821,5,0,6.923282272787812,1,1,32.72761351567675,0.6604430959569646,0.45655806182121966,0.75,0.6673477923245407,0.4605263157894737,0.75,1
291,286,12,14.500260936818089,85.53823980152015,5,0,5.999831691151119,1,3,22.55562531294854,0.29657239778470157,0.5225563909774436,0.14285714285714285,0.29958950848348215,0.5275891341256366,0.14285714285714285,2
292,333,13,30.899951594530236,35.06354283267254,6,0,42.675674819981815,1,0,45.64164987381024,0.29416854840619927,0.4197994987468672,0.25,0.29715997643682124,0.42317487266553483,0.25,2
293,104,18,25.938831611755745,50.67624506685358,5,1,26.613241645611012,1,2,37.80635411084179,0.6598876552430581,0.5183792815371763,0.6428571428571428,0.6667864172955875,0.5233446519524617,0.6428571428571428,1
294,183,8,33.257972120945595,83.8604803606774,2,0,29.191308156165466,1,1,36.35079061729738,0.7636774638196917,0.2702589807852966,0.46428571428571425,0.7716851136568552,0.2712224108658744,0.46428571428571425,1
295,257,10,25.433793935324353,50.00443932954663,6,0,41.37776970368103,2,2,35.528780533407016,0.6715801067645814,0.31370091896407687,0.6785714285714286,0.6786037906841269,0.31536502546689305,0.6785714285714286,1
297,314,12,23.2588598432064,77.34965079532388,5,0,18.82575328314742,2,0,32.08983493800963,0.36158637781806763,0.36131996658312443,0.17857142857142855,0.3652980962946073,0.36375212224108655,0.17857142857142855,2
298,393,9,12.17948669579578,59.96590619201013,5,0,23.106787282511043,0,2,43.74184457732785,0.7260534558895025,0.26942355889724307,0.8214285714285714,0.7336591317431419,0.27037351443123936,0.8214285714285714,1
299,403,5,13.841450954027817,55.750955603781414,3,0,46.87891143583819,1,3,52.235247271660626,0.5343420471622466,0.6599832915622389,0.25,0.5398994829986042,0.66723259762309,0.25,2
300,388,16,21.983861003446293,80.29592157274229,5,0,48.99154821552695,1,2,55.60326930514261,0.42665941960349285,0.3237259816207185,0.0,0.43106637687211075,0.3255517826825128,0.0,2
301,224,18,26.132245938142923,82.91953018329815,3,0,5.306661405505765,0,1,18.671551675118096,0.16255764901987235,0.5096073517126148,0.0,0.1641429494098747,0.5144312393887945,0.0,2
302,143,17,25.829740650336603,72.60812590788396,5,0,28.084070741940835,1,2,32.83440122472783,0.4625769606081032,0.3784461152882206,0.39285714285714285,0.4673676600092129,0.3811544991511036,0.39285714285714285,2
303,200,10,14.26661896374996,62.81779508228329,5,0,5.073969070060236,0,0,17.932966637160305,0.5426007424961725,0.12322472848788639,0.5714285714285714,0.5482464140321465,0.12181663837011886,0.5714285714285714,1
304,356,14,24.85726876404437,81.42777359137693,1,0,25.30699763329015,2,2,42.54529404897111,0.3007156471087184,0.4444444444444444,0.6785714285714286,0.30377702418227226,0.44821731748726656,0.6785714285714286,0
306,491,5,23.642172212386836,61.34664872432786,0,1,19.875245103783087,1,3,50.225013421673104,0.3590003082947386,0.13157894736842105,0.5,0.3626843972675345,0.13030560271646857,0.5,2
307,288,5,10.028002787002738,80.62423958440345,3,0,49.4975989125124,0,2,53.115492559605926,0.362942337871654,0.5430242272347535,0.39285714285714285,0.36666854339235044,0.5483870967741935,0.39285714285714285,2
309,444,5,13.739516066689143,40.2349146934254,4,0,32.62907553230272,0,2,43.8771704460282,0.7604390769914323,0.39974937343358397,0.42857142857142855,0.7684121279826684,0.4028013582342954,0.42857142857142855,1
310,287,9,15.638503561093389,71.66702736784254,4,0,9.785178380670224,1,2,22.327731635497035,0.7718701089241399,0.08270676691729323,0.6428571428571428,0.7799652887818782,0.08064516129032256,0.6428571428571428,1
312,181,14,19.336564903604337,72.50938184956783,1,0,20.26491342763027,1,3,32.01379114514473,0.34161242687120946,0.028404344193817876,0.07142857142857145,0.3451107441427599,0.025466893039049233,0.07142857142857145,2
313,499,17,13.544359838177549,57.236810886501424,2,0,11.811702706847372,1,2,33.49011057841999,0.09001976138383158,0.611111111111111,0.6071428571428572,0.0908300687506665,0.6175721561969438,0.6071428571428572,0
314,191,12,12.35090261085666,67.03494125092354,1,0,37.35840292298653,1,0,43.610472526965104,0.7003944315185355,0.41353383458646614,0.17857142857142855,0.7077259669813137,0.4168081494057725,0.17857142857142855,1
315,351,9,14.708727094140036,61.93545186893857,6,0,48.27271131707746,1,3,53.65759396965824,0.42295128677109806,0.1921470342522974,0.2142857142857143,0.42731862643893187,0.19185059422750422,0.2142857142857143,2
316,246,17,27.149193399574603,80.12881418293966,5,0,27.068383363348097,0,0,44.27149612194058,0.41974955025508376,0.4143692564745196,0.6785714285714286,0.4240826826480328,0.41765704584040747,0.6785714285714286,0
317,199,16,26.657672145875992,82.65882117904688,0,0,12.535688503309483,1,0,22.02736833885948,0.25687608838023157,0.2823725981620718,0.42857142857142855,0.2594690846770555,0.28353140916808145,0.42857142857142855,2
318,159,18,15.770729728850302,86.42691034417035,3,0,17.033687531244844,1,0,24.15673617344304,0.3314124521102658,0.4766081871345029,0.5714285714285714,0.33480179310012637,0.4808998302207131,0.5714285714285714,0
319,134,7,26.367327035783703,31.8329674256028,0,0,17.399145521338305,0,1,28.518821448840303,0.6429657454308199,0.05555555555555555,0.32142857142857145,0.6496837142114393,0.05305602716468591,0.32142857142857145,1
320,100,15,11.577725826978757,36.65865147510888,5,1,18.821554164689516,1,2,43.27533953549776,0.7353120721395094,0.45948203842940677,0.14285714285714285,0.7430166668234564,0.46349745331069603,0.14285714285714285,1
321,462,10,23.13587281364232,82.4233752109335,2,0,43.02368841380456,0,3,62.40306270886595,0.15185391168217915,0.17878028404344193,0.46428571428571425,0.1533248536034024,0.17826825127334464,0.46428571428571425,2
322,197,11,11.40340258540525,76.93027578547478,2,0,35.002918843591544,0,3,52.83357599233442,0.4885198505716113,0.3512949039264828,0.6785714285714286,0.49358772317665267,0.35356536502546687,0.6785714285714286,0
323,330,17,24.272612546104103,46.137536749588264,4,0,18.381268908881253,1,2,37.386063510937966,0.19122063579981427,0.4035087719298245,0.42857142857142855,0.19311217084182433,0.40662139219015275,0.42857142857142855,2
324,305,10,11.195770509852636,57.53780876263792,2,0,49.720278892017745,1,2,49.17632379541488,0.6920043232072968,0.8270676691729323,0.7142857142857143,0.6992462189574127,0.8370118845500848,0.7142857142857143,1
325,471,14,23.953506239846572,36.315551111820746,3,0,17.865524019704107,1,1,29.23523001760587,0.773699843997784,0.6040100250626567,0.39285714285714285,0.7818145727004437,0.6103565365025466,0.39285714285714285,1
327,100,14,28.585594651915233,62.67034614295368,1,0,31.39303014668519,0,0,38.50093835466662,0.289454924744944,0.39557226399331663,0.9285714285714286,0.2923959925352783,0.39855687606112056,0.9285714285714286,0
328,118,9,28.82968339783507,73.14959381667413,2,1,30.283870541428332,0,0,37.28427428157324,0.1888811972178519,0.4661654135338346,0.14285714285714285,0.19074773775508333,0.47028862478777594,0.14285714285714285,2
329,314,18,14.828321614682327,36.38062357534648,0,0,11.210696915902329,0,2,29.955870306642534,0.2121402906571045,0.37218045112781956,0.0,0.21425533078162834,0.37478777589134127,0.0,2
330,321,17,28.311218295952244,44.827893279683515,3,0,36.69508921807312,1,3,49.193833553221225,0.33204437811699306,0.2347535505430242,0.8571428571428572,0.3354404705889043,0.2351443123938879,0.8571428571428572,0
